GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
SLC25A23,1,5.0e-08,397.68735241,False,Wald Ratio,-0.004052165960832818,0.0014460443671657686,-0.006886412920477724,-0.0012179190011879113,0.005074882227509514,0.0,1.0,rs10404423,0.07351721280932702
INCA1,1,5.0e-08,87.68262320999999,False,Wald Ratio,-0.012960945266983203,0.004626939275401754,-0.02202974624677064,-0.003892144287195764,0.005091421738454338,0.0,1.0,rs111731283,0.07369256411686174
GMEB2,1,5.0e-08,323.604121,False,Wald Ratio,0.006005894623106799,0.002144442374518826,0.0018027875690499002,0.010209001677163699,0.0050995224410930184,0.0,1.0,rs4809310,0.07374557430913976
LY86-AS1,1,5.0e-08,70.58520225000001,False,Wald Ratio,-0.012421734360544041,0.004437108605644116,-0.02111846722760651,-0.0037250014934815737,0.005118007235557442,0.0,1.0,rs55948209,0.07394852889219344
ZBTB17,1,5.0e-08,62.44634528999999,False,Wald Ratio,0.015263440786278008,0.005453483755593642,0.004574612625314471,0.025952268947241543,0.005128618503658533,0.0,1.0,rs848199,0.07401250085560017
RP11-1024P17.1,1,5.0e-08,506.58755625000003,False,Wald Ratio,0.0023425551454278916,0.000837045957070525,0.0007019450695696628,0.00398316522128612,0.005132499123934098,0.0,1.0,rs304821,0.07401250085560017
CROCCP2,2,5.0e-08,1180.949452625,False,IVW,-0.0028429897328925845,0.001016022913401054,-0.00483439464315865,-0.0008515848226265188,0.0051395420791686686,0.9201026464641768,0.33744802210138003,rs6586550,0.07401250085560017
FCRL5,3,5.0e-08,4291.4740854599995,False,IVW,-0.0012436564860131357,0.00044446295909364344,-0.0021148038858366768,-0.00037250908618959456,0.0051402519250940415,0.8592000260466379,0.6507693419336962,rs12034602,0.07401250085560017
RP11-443B7.2,1,5.0e-08,353.93273160999996,False,Wald Ratio,-0.002678267541505395,0.0009585742575923764,-0.004557073086386453,-0.0007994619966243373,0.005205862025218444,0.0,1.0,rs16844292,0.0748922973255668
MRPL40,1,5.0e-08,335.46852964,False,Wald Ratio,0.007789030682602641,0.0027880846116507293,0.002324384843767211,0.01325367652143807,0.005211118197293141,0.0,1.0,rs12165902,0.07490306225451802
RBPJ,1,5.0e-08,1042.79909776,False,Wald Ratio,0.0037838582068861187,0.0013546961659505153,0.0011286537216231088,0.0064390626921491285,0.005219883791168556,0.0,1.0,rs2270225,0.0749642083613282
PLD6,3,5.0e-08,1203.9060997966667,False,IVW,-0.001780226001607545,0.0006374613744940393,-0.0030296502956158617,-0.0005308017075992281,0.005227328151243604,0.7154733417517538,0.699257185546835,rs3744132,0.0750062906399514
DENND1C,1,5.0e-08,46.590180489999995,False,Wald Ratio,-0.015726819617697417,0.005633442828705735,-0.02676836756196066,-0.004685271673434176,0.0052433747610467485,0.0,1.0,rs348358,0.07517162642756926
MSTO2P,2,5.0e-08,156.34920474499998,False,IVW,0.0031500703057383028,0.0011286072595987843,0.0009380000769246854,0.00536214053455192,0.005252714319081253,0.26784653032299416,0.6047800096329721,rs2297775,0.07524060441883974
MTX1P1,2,5.0e-08,178.20629476,False,IVW,-0.0027207601496473323,0.0009753825990120284,-0.0046325100437109076,-0.0008090102555837568,0.0052801132127473505,0.48296775309867024,0.48708111279458555,rs1800442,0.07556792518777776
SPAG7,2,5.0e-08,1816.828342425,False,IVW,0.0021563520069223605,0.0007732272367509526,0.0006408266228904935,0.003671877390954228,0.005290881790885438,0.041048811271865535,0.8394437329196818,rs111432604,0.07558773280832728
IPO7,1,5.0e-08,86.13324863999999,False,Wald Ratio,0.008747219442305108,0.003136747486931657,0.0025991943679190607,0.014895244516691155,0.005293195242150217,0.0,1.0,rs41369549,0.07558773280832728
XPO1,1,5.0e-08,44.589006250000004,False,Wald Ratio,-0.018014560505992525,0.006460286546824332,-0.030676722137768217,-0.005352398874216834,0.00529514449860935,0.0,1.0,rs2694623,0.07558773280832728
CNNM4,3,5.0e-08,273.89745897666666,False,IVW,0.0042452637209187405,0.001523253734749259,0.0012596864008101926,0.007230841041027288,0.00532032683348338,1.1453719421536113,0.56400849187763,rs68026712,0.07588201773833463
CEP55,1,5.0e-08,34.58380864,False,Wald Ratio,-0.02110214021019941,0.0075726654171548126,-0.035944564427822845,-0.006259715992575975,0.005326090934463679,0.0,1.0,rs10736075,0.07589907973160247
NFE2L3,1,5.0e-08,1648.8878422499997,False,Wald Ratio,0.0021200749480751037,0.0007614071744846552,0.0006277168860851796,0.0036124330100650278,0.005362407225213861,0.0,1.0,rs916963,0.0763392969161093
BLOC1S2,1,5.0e-08,155.56824529,False,Wald Ratio,0.009618743345334562,0.003454773516573015,0.002847387252851453,0.01639009943781767,0.005366171087988425,0.0,1.0,rs17882802,0.0763392969161093
LILRA5,1,5.0e-08,1089.9638131600002,False,Wald Ratio,0.0037142785555030716,0.001334365606696859,0.001098921966377228,0.006329635144628915,0.005376693214431683,0.0,1.0,rs1645784,0.0764235538502967
FNIP2,3,5.0e-08,327.25600868,False,IVW,-0.0038638311923599542,0.0013882411766649328,-0.006584783898623223,-0.0011428784860966859,0.0053816251917588875,0.8117766334173252,0.6663845872930865,rs35747642,0.07642827708227835
PID1,2,5.0e-08,1636.2357585849998,False,IVW,-0.002208660705277151,0.0007937903476803204,-0.0037644897867305785,-0.0006528316238237229,0.005395462799212547,0.41236323119000595,0.5207724531959358,rs4973190,0.07655935941222518
KIAA2013,1,5.0e-08,2609.2276963599998,False,Wald Ratio,-0.0012875242559017177,0.0004628127730673742,-0.0021946372911137713,-0.00038041122068966434,0.005403255028211484,0.0,1.0,rs56243319,0.07660450985389251
PLXNA1,1,5.0e-08,63.28043401000001,False,Wald Ratio,0.015292933828661237,0.005500698817178864,0.004511564146990664,0.02607430351033181,0.005432874496477558,0.0,1.0,rs28710010,0.07695877462359002
ZNF420,3,5.0e-08,221.12551870000001,False,IVW,0.004698581655500343,0.0016902249316915203,0.001385740789384963,0.008011422521615722,0.0054383033963074645,0.1555275962173905,0.9251829306950095,rs7249696,0.07697005897192916
C17orf49,1,5.0e-08,284.32029923999994,False,Wald Ratio,-0.007291594206788514,0.0026233772149825245,-0.012433413548154262,-0.0021497748654227657,0.005444794205113457,0.0,1.0,rs14309,0.07699634086141718
HECTD3,1,5.0e-08,127.55217721000001,False,Wald Ratio,0.0036881417065768004,0.0013279471785083545,0.0010853652367004258,0.0062909181764531745,0.005480824263136119,0.0,1.0,rs151098284,0.0774399455410457
DEF8,2,5.0e-08,184.27688968,False,IVW,0.006509677028100887,0.0023443311588208305,0.0019147879568120595,0.011104566099389715,0.005490139487713597,0.821940268689499,0.3646134869912905,rs75852094,0.0775056565232363
HYDIN,4,5.0e-08,99.08824513250002,False,IVW,0.0051182843429895255,0.0018436719910767414,0.0015046872404791125,0.00873188144549994,0.005500917851969156,1.848034173993407,0.6045383576640588,rs76460589,0.07759189391198598
AC058791.2,1,5.0e-08,515.89399689,False,Wald Ratio,-0.0023158365034457212,0.0008350973836229944,-0.00395262737534679,-0.0006790456315446522,0.005551934478948084,0.0,1.0,rs205774,0.07824507489584509
RPL31P11,1,5.0e-08,87.20011161000001,False,Wald Ratio,0.011067894282310949,0.003992471183262637,0.003242650763116181,0.018893137801505717,0.005568028644724166,0.0,1.0,rs61804205,0.07840539318706503
HSBP1L1,1,5.0e-08,1136.59333956,False,Wald Ratio,-0.0035348315062846917,0.001275351140051579,-0.006034519740785786,-0.001035143271783597,0.005577236208853087,0.0,1.0,rs7237754,0.07841511177109772
DHCR7,1,5.0e-08,32.06277376,False,Wald Ratio,-0.021302687473011138,0.007686342022620154,-0.036367917837346636,-0.006237457108675636,0.0055798882863224986,0.0,1.0,rs10898144,0.07841511177109772
NDUFS5,2,5.0e-08,2090.05703321,False,IVW,-0.001961321559848743,0.0007077199330003023,-0.0033484526285293354,-0.0005741904911681507,0.0055828765783105805,0.15986671885626483,0.6892792550979714,rs28489049,0.07841511177109772
IL4,1,5.0e-08,249.987721,False,Wald Ratio,-0.007946024065014257,0.002868320882005146,-0.013567932993744343,-0.0023241151362841713,0.005600979546502627,0.0,1.0,rs2070874,0.07860293593301322
RP11-137H2.4,2,5.0e-08,1923.569272645,False,IVW,-0.0010495962604578505,0.00037909726900240423,-0.0017926269077025627,-0.0003065656132131382,0.005628514617805003,0.9979628271790923,0.31780394665649636,rs11185932,0.07892066187571743
FAM167A,4,5.0e-08,1145.2757439075003,False,IVW,0.005653857276185965,0.000790997803669925,0.004103501580992912,0.007204212971379018,0.005638666850963814,4.971131689800278,0.1739232697930455,rs1382567,0.07892066187571743
COPB2,1,5.0e-08,247.05238040999996,False,Wald Ratio,-0.007663436016663452,0.0027687000195034347,-0.013090088054890184,-0.0022367839784367197,0.005642181319980066,0.0,1.0,rs7375091,0.07892066187571743
SYCP3,1,5.0e-08,415.63384641,False,Wald Ratio,0.0058091788004813235,0.0020988000827545424,0.0016955306382824206,0.009922826962680226,0.005642618338249417,0.0,1.0,rs2695283,0.07892066187571743
SNAI1,1,1.0e-05 (relaxed),28.757478759999994,False,Wald Ratio,-0.02237657429736358,0.008085781690818368,-0.03822470641136758,-0.00652844218335958,0.005650576270255225,0.0,1.0,rs6122859,0.07896549647313779
RP11-250B2.3,1,5.0e-08,64.05121023999999,False,Wald Ratio,0.005791190061300137,0.0020933181247757143,0.0016882865367397366,0.009894093585860537,0.005665947056350262,0.0,1.0,rs6929517,0.07911376158682014
AP3M1,4,5.0e-08,573.5914412249999,False,IVW,0.0026747072062499096,0.0009669410801868885,0.0007795026890836082,0.004569911723416211,0.00567218728182195,1.509394487759994,0.6801037910392262,rs35273093,0.07912914204666913
RP5-1086D14.6,1,5.0e-08,50.39580099999999,False,Wald Ratio,0.0071963985939557315,0.002602085724637152,0.002096310573666914,0.01229648661424455,0.005681347395495306,0.0,1.0,rs71473141,0.07912914204666913
FRAT1,1,5.0e-08,1553.67623889,False,Wald Ratio,0.003155443596696822,0.0011409547985739667,0.0009191721914918473,0.0053917150019017965,0.0056815279450042055,0.0,1.0,rs1810983,0.07912914204666913
SCGB3A2,2,5.0e-08,3257.8479609049996,False,IVW,0.0016498399451944587,0.0005966106616767734,0.0004804830483079829,0.0028191968420809344,0.005686097472539897,0.5681060088233157,0.45101252106874656,rs13163344,0.07912914204666913
TPI1,1,5.0e-08,449.19835248999993,False,Wald Ratio,-0.005282058233999826,0.001910833474096048,-0.00902729184322808,-0.0015368246247715717,0.0057050440281138926,0.0,1.0,rs2071066,0.07930304053289193
LEPR,3,5.0e-08,812.8912497499999,False,IVW,-0.0025410576985068624,0.0009193100004836639,-0.004342905299454844,-0.0007392100975588812,0.005708138930990536,1.3849311755073734,0.5003409125717094,rs7537093,0.07930304053289193
LINC00622,1,5.0e-08,44.063044,False,Wald Ratio,0.007754871214143864,0.0028079096187879245,0.0022513683613195326,0.013258374066968195,0.005748453000435694,0.0,1.0,rs10754411,0.07979640355492021
BRD9,1,5.0e-08,383.60356163999995,False,Wald Ratio,-0.005655098796420934,0.0020483972642857495,-0.009669957434421003,-0.0016402401584208652,0.0057670004492116345,0.0,1.0,rs113122817,0.07993487593199669
SAG,1,5.0e-08,201.67124121,False,Wald Ratio,-0.008329552611994749,0.0030172063640971692,-0.0142432770856252,-0.0024158281383642975,0.005768049846079926,0.0,1.0,rs880114,0.07993487593199669
TRBV6-4,1,5.0e-08,75.58737481000001,False,Wald Ratio,0.006396899745830432,0.0023187439905134116,0.0018521615244241453,0.010941637967236718,0.005801794629627155,0.0,1.0,rs10274040,0.080333770605847
RBL2,3,5.0e-08,3486.764282493333,False,IVW,-0.0013347492002972552,0.000483865510729568,-0.0022831256013272085,-0.0003863727992673019,0.0058065032798280125,0.3965278482803467,0.8201533662990256,rs9929873,0.080333770605847
NEU1,4,5.0e-08,56.073229725,False,IVW,0.01786496403227513,0.0025337505520458214,0.01289881295026532,0.02283111511428494,0.005863647127571703,5.712892742479267,0.12644547202904166,rs3101018,0.08105687243904444
TRBV11-2,1,5.0e-08,1957.28377744,False,Wald Ratio,0.001487976811907872,0.0005401153839423053,0.0004293506593809535,0.00254660296443479,0.005870577752261186,0.0,1.0,rs10260565,0.0810795773156981
MYC,1,5.0e-08,79.06055056000001,False,Wald Ratio,0.012145638864527375,0.004409100714447982,0.0035038014642093315,0.02078747626484542,0.0058750488136796175,0.0,1.0,rs10956401,0.0810795773156981
PDE9A,1,5.0e-08,5762.237008360001,False,Wald Ratio,-0.001664864633496595,0.0006046414921278289,-0.0028499619580671398,-0.0004797673089260504,0.005896645203301798,0.0,1.0,rs2839581,0.08108498784953568
AP001626.1,1,5.0e-08,168.12752896,False,Wald Ratio,-0.0036995351115394707,0.001343588172284335,-0.006332967929216767,-0.0010661022938621744,0.005896645203301798,0.0,1.0,rs2839581,0.08108498784953568
CHPF,1,5.0e-08,145.998889,False,Wald Ratio,-0.008979347140424993,0.0032614271577900786,-0.015371744369693546,-0.002586949911156439,0.00590166109035084,0.0,1.0,rs3731912,0.08108498784953568
CA8,2,5.0e-08,290.29182345,False,IVW,0.004950614321751379,0.0017982129131436087,0.0014261170119899058,0.008475111631512853,0.005903843903808825,0.2162646721265712,0.6419009097953969,rs7824045,0.08108498784953568
NLRX1,1,5.0e-08,117.90919395999998,False,Wald Ratio,0.011470545574289944,0.004166498223422531,0.0033042090563817836,0.019636882092198105,0.0059044278796034355,0.0,1.0,rs4148170,0.08108498784953568
FSTL3,1,5.0e-08,266.34892804,False,Wald Ratio,-0.006864374975891917,0.0024933927063974103,-0.01175142468043084,-0.0019773252713529933,0.0059047204680993115,0.0,1.0,rs12986335,0.08108498784953568
POM121L10P,1,1.0e-05 (relaxed),21.537952810000004,False,Wald Ratio,-0.010706428276543766,0.0038898229366538402,-0.018330481232385294,-0.003082375320702239,0.005915651302770941,0.0,1.0,rs62231902,0.08116801159937403
RP11-830F9.7,1,5.0e-08,262.40436120999993,False,Wald Ratio,0.003655005079690719,0.001328411958573646,0.001051317640886373,0.006258692518495065,0.005933944112577194,0.0,1.0,rs72815520,0.08135182786681737
NEK4,1,5.0e-08,61.59581289000001,False,Wald Ratio,-0.014970783131426104,0.005447525429708546,-0.025647932973654853,-0.004293633289197355,0.0059927009457632074,0.0,1.0,rs2577831,0.08208962812432107
RCE1,3,5.0e-08,204.7933709933333,False,IVW,0.005356576769673949,0.0019494957908197247,0.0015355650196672887,0.009177588519680608,0.006001985248424768,0.18123699395088347,0.9133660963682787,rs34775878,0.08210991972026019
AC007038.7,1,5.0e-08,116.64648009,False,Wald Ratio,0.004640582526615592,0.0016889835896362333,0.0013301746909285747,0.00795099036230261,0.00600406550674748,0.0,1.0,rs12470144,0.08210991972026019
LINC00482,1,5.0e-08,264.86260516,False,Wald Ratio,-0.00396238474634256,0.0014427339469888362,-0.006790143282440679,-0.0011346262102444413,0.006024558323892482,0.0,1.0,rs7212109,0.08225790206039088
PTPN2,1,5.0e-08,157.18389129,False,Wald Ratio,-0.00951361197583008,0.003464322847206242,-0.016303684756354315,-0.002723539195305846,0.006029590885166636,0.0,1.0,rs9965888,0.08225790206039088
MYO9A,2,5.0e-08,336.79052136,False,IVW,-0.004454276115434287,0.0016220269587910552,-0.007633448954664755,-0.001275103276203819,0.0060305217886817974,0.9271801077859235,0.33559674590146893,rs12901580,0.08225790206039088
RP11-806H10.4,1,5.0e-08,85.54400100000001,False,Wald Ratio,0.005663992048130279,0.002062715847950095,0.0016210689861480936,0.009706915110112464,0.0060346884094617526,0.0,1.0,rs7215542,0.08225790206039088
CCDC53,2,5.0e-08,1105.813353985,False,IVW,-0.0016129108997479137,0.0005876352901025284,-0.0027646760683488693,-0.0004611457311469581,0.006055734395748802,0.19073999009223724,0.6623014425756627,rs10778165,0.08244797737107265
HNMT,2,5.0e-08,508.313248785,False,IVW,-0.003863078985279995,0.0014075222837712014,-0.00662182266147155,-0.0011043353090884403,0.006058556834983131,0.6656481294326735,0.41457299427302563,rs1522907,0.08244797737107265
SCARNA5,1,5.0e-08,304.71891844,False,Wald Ratio,-0.004928582993008995,0.001796716233959364,-0.008450146811569349,-0.0014070191744486415,0.006086104491450639,0.0,1.0,rs10210302,0.08275508365789183
PIP5KL1,1,5.0e-08,211.29820320999997,False,Wald Ratio,-0.008172856539913032,0.00297986281403702,-0.014013387655425591,-0.0023323254244004728,0.006093715083938633,0.0,1.0,rs11789803,0.08279081752634859
AKTIP,2,5.0e-08,851.68717385,False,IVW,0.0020377459927431113,0.0007432012918319493,0.0005810714607524907,0.003494420524733732,0.006109435140057906,0.19898614973698805,0.65554044423157,rs17801498,0.08290410425808524
RP11-91P24.6,1,5.0e-08,152.02150209,False,Wald Ratio,0.0035120491123118423,0.001281086367424668,0.0010011198321594932,0.006022978392464191,0.006116650558173564,0.0,1.0,rs4944178,0.08290410425808524
HLX,1,5.0e-08,176.70119040999998,False,Wald Ratio,0.00900050444377115,0.0032831281691847454,0.0025655732321690486,0.01543543565537325,0.006117021655056121,0.0,1.0,rs2808212,0.08290410425808524
SERF2,3,5.0e-08,364.1996178433333,False,IVW,-0.0036547843303841978,0.0013334288955626171,-0.006268304965686927,-0.0010412636950814682,0.006127268061306479,1.9630316451615308,0.374742624774719,rs11070411,0.08294750159538664
LZTR1,1,5.0e-08,2254.45485721,False,Wald Ratio,-0.0025078157321454173,0.0009150600010970291,-0.004301333334295594,-0.0007142981299952402,0.006132664918203634,0.0,1.0,rs13057408,0.08294750159538664
STUB1,1,1.0e-05 (relaxed),25.234547559999996,False,Wald Ratio,-0.016081121716789656,0.005868023023135914,-0.027582446842136045,-0.004579796591443265,0.006135199774959688,0.0,1.0,rs35642938,0.08294750159538664
NT5DC3,2,5.0e-08,954.7672267449999,False,IVW,0.002797879902589244,0.0010211100163809066,0.000796504270482667,0.004799255534695821,0.0061432144353537055,0.059406756621893264,0.8074360544267773,rs11111761,0.08298833419336356
SOD1,1,5.0e-08,69.44222223999999,False,Wald Ratio,-0.009845335532355816,0.0035978639876869316,-0.016897148948222203,-0.0027935221164894298,0.006210809815398788,0.0,1.0,rs16988435,0.08383331916544781
DFNB59,1,5.0e-08,54.52050244,False,Wald Ratio,-0.014921416177341868,0.00545446725810396,-0.02561217200322563,-0.004230660351458106,0.006226057504082894,0.0,1.0,rs72953355,0.08397091841545565
AKR1C1,1,5.0e-08,142.16031361,False,Wald Ratio,0.006652359401932361,0.00243426392023422,0.0018812021182732898,0.011423516685591432,0.006279822046283412,0.0,1.0,rs5011018,0.08462735046313477
ETV2,1,5.0e-08,79.75383025000001,False,Wald Ratio,0.01213466624531789,0.0044412622181913206,0.0034297922976629022,0.020839540192972877,0.006290220551623094,0.0,1.0,rs756784,0.08469878823806266
UBQLNL,2,5.0e-08,1291.7046391249999,False,IVW,-0.0024770638936864324,0.0009072893628942712,-0.004255351044959204,-0.0006987767424136608,0.006329962176508497,0.9148314526012732,0.3388357337253659,rs75112226,0.0851201186470449
RP11-455F5.3,1,5.0e-08,511.5105955599999,False,Wald Ratio,-0.0023475255028243924,0.000859871970261347,-0.004032874564536632,-0.0006621764411121524,0.006331756538742628,0.0,1.0,rs7205802,0.0851201186470449
DEPDC7,1,5.0e-08,858.71269444,False,Wald Ratio,-0.004099294030865759,0.001502799542100083,-0.007044781133381921,-0.0011538069283495963,0.006376372583884793,0.0,1.0,rs4756561,0.08565061184626492
C19orf40,2,5.0e-08,1392.07372634,False,IVW,-0.0023837820903193445,0.0008739873383771042,-0.004096797273538469,-0.0006707669071002202,0.0063820324503987,0.5087323903976748,0.47568811002531286,rs11084687,0.08565739191908303
ACTN1-AS1,1,5.0e-08,366.33194404000005,False,Wald Ratio,-0.0024995897691974913,0.0009167464135095403,-0.00429641273967619,-0.0007027667987187923,0.006399288644401535,0.0,1.0,rs12434478,0.08576771767172815
MMP17,1,5.0e-08,147.28492321000002,False,Wald Ratio,0.009969645841666578,0.0036565438435445805,0.0028028199083192,0.017136471775013956,0.0064005759456513545,0.0,1.0,rs9652057,0.08576771767172815
ANKRD34B,3,5.0e-08,2110.7368287000004,False,IVW,-0.0016012237482031502,0.0005873533882198561,-0.002752436389114068,-0.00045001110729223233,0.00640744633016288,0.09568696728310716,0.9532829797822152,rs1650677,0.08579059486058535
CDKN2C,3,1.0e-05 (relaxed),28.448658536666667,False,IVW,-0.013916897894509315,0.00510550137132994,-0.023923680582315997,-0.003910115206702633,0.006413358876381947,0.11743708860133382,0.9429721366929298,rs72690450,0.08580062084538038
RP11-521C20.4,1,5.0e-08,928.8414336100001,False,Wald Ratio,-0.0017709058328795628,0.0006498890273491982,-0.003044688326483991,-0.0004971233392751344,0.0064314004479002485,0.0,1.0,rs8041057,0.08597276737112673
PLEKHA6,1,5.0e-08,157.73099281000003,False,Wald Ratio,-0.00540275971834832,0.001985291962318121,-0.009293931964491837,-0.0015115874722048026,0.006500741955657308,0.0,1.0,rs4491115,0.08678330945928596
ATG2B,1,5.0e-08,178.64193649,False,Wald Ratio,-0.007691800248045411,0.0028266518797002123,-0.013232037932257827,-0.002151562563832995,0.006505130182808516,0.0,1.0,rs11626765,0.08678330945928596
BCL7B,2,5.0e-08,75.765290005,False,IVW,0.009856878382991884,0.003622468299047827,0.002756840516858143,0.016956916249125625,0.00650770363422426,0.0054224417915597345,0.9412990454785789,rs7786376,0.08678330945928596
MRPS22,1,5.0e-08,39.36182121,False,Wald Ratio,-0.018823566291958048,0.006921521104862248,-0.032389747657488054,-0.005257384926428042,0.006536671109890646,0.0,1.0,rs9859864,0.08709970101198314
ANKRD36,3,5.0e-08,238.63952932666666,False,IVW,0.004188391017527641,0.0015407719686519328,0.001168477958969853,0.00720830407608543,0.006560407999945728,1.5776466247480423,0.4543791431556905,rs13001139,0.08734594497363639
FKBP5,2,1.0e-05 (relaxed),23.473427545,False,IVW,0.017573705858551922,0.00646755898936069,0.00489729023940497,0.030250121477698875,0.006583513201460889,0.045943414694611044,0.8302786911619612,rs9658067,0.08758339099717705
AC022154.7,1,1.0e-05 (relaxed),27.205612809999995,False,Wald Ratio,-0.008609649486586105,0.003169503006417525,-0.014821875379164455,-0.0023974235940077563,0.0065995404318996975,0.0,1.0,rs386243,0.0876897411410217
TRIM47,1,5.0e-08,594.80868769,False,Wald Ratio,-0.004928968762991844,0.0018146045000659785,-0.008485593583121162,-0.0013723439428625262,0.006602062239252415,0.0,1.0,rs66496607,0.0876897411410217
CHCHD4,1,5.0e-08,37.54993284,False,Wald Ratio,0.012823746221464554,0.0047237471432972945,0.003565201820601856,0.02208229062232725,0.006632778280772911,0.0,1.0,rs9856296,0.08802466025283621
PRR12,1,5.0e-08,59.01773328999998,False,Wald Ratio,0.014066549738999432,0.005182413061736633,0.003909020137995633,0.02422407934000323,0.006641885476426523,0.0,1.0,rs8113357,0.08802466025283621
FAM135A,1,5.0e-08,504.75260889,False,Wald Ratio,-0.005095457842957574,0.0018773182697442038,-0.008775001651656213,-0.0014159140342589346,0.006643170676279286,0.0,1.0,rs9455100,0.08802466025283621
ERCC6L2,1,5.0e-08,196.24367568999998,False,Wald Ratio,0.007717818406511102,0.0028439965933589207,0.002143585083527618,0.013292051729494585,0.006653181169999467,0.0,1.0,rs17393861,0.08805810314337836
DPY19L4,1,5.0e-08,252.23474761,False,Wald Ratio,-0.007656994189059437,0.0028217441548570887,-0.01318761273257933,-0.0021263756455395435,0.006656293785994416,0.0,1.0,rs6471480,0.08805810314337836
MCM4,3,5.0e-08,142.0961250566667,False,IVW,0.005817654546500651,0.0021441572716486956,0.001615106294069208,0.010020202798932095,0.006662496081730085,0.18958672087963394,0.9095608663078598,rs4873292,0.08807003571521646
TSGA10IP,1,5.0e-08,89.48024836,False,Wald Ratio,-0.0064072354307367725,0.002362539851995256,-0.011037813540647475,-0.0017766573208260706,0.006687625700562361,0.0,1.0,rs470192,0.08824640728247551
COX8A,1,5.0e-08,122.57146943999999,False,Wald Ratio,0.005741469992249444,0.0021172051937412934,0.001591747812516509,0.00989119217198238,0.006691581428379001,0.0,1.0,rs10751004,0.08824640728247551
EIF3M,1,5.0e-08,171.06024100000008,False,Wald Ratio,0.00908282561237067,0.003349363893433773,0.0025180723812404764,0.015647578843500865,0.006691771375536781,0.0,1.0,rs111939608,0.08824640728247551
FBXO32,1,5.0e-08,384.64623376000003,False,Wald Ratio,-0.0059996399398977015,0.0022129292926068075,-0.010336981353407045,-0.0016622985263883587,0.006704510611561076,0.0,1.0,rs2280919,0.08834428891490789
LCOR,1,1.0e-05 (relaxed),28.439822410000005,False,Wald Ratio,-0.023405637199076925,0.008636890988055774,-0.040333943535666245,-0.006477330862487609,0.00672911326363268,0.0,1.0,rs11188914,0.0885982139370211
COQ10B,2,5.0e-08,73.4335517,False,IVW,-0.011205686014096331,0.0041399965713519275,-0.019320079293946107,-0.003091292734246553,0.006795774712434088,0.048118950414187664,0.8263693765667852,rs787976,0.08937507970568195
ZFYVE21,1,5.0e-08,62.91027856000001,False,Wald Ratio,0.014674403972645404,0.005421835025848199,0.004047607321982933,0.025301200623307873,0.006798874623735074,0.0,1.0,rs11160755,0.08937507970568195
B2M,1,5.0e-08,118.99973569,False,Wald Ratio,0.01142376071938608,0.004223633515644892,0.0031454390287220906,0.01970208241005007,0.0068361270192467405,0.0,1.0,rs1690313,0.08979374430972636
RP11-45M22.1,1,5.0e-08,790.08777225,False,Wald Ratio,0.0037002660282957757,0.001368358032892812,0.0010182842838258642,0.006382247772765687,0.006847625802103963,0.0,1.0,rs12602839,0.08987373643582894
FAM102A,1,5.0e-08,537.3448524899999,False,Wald Ratio,-0.005144951108848091,0.0019044053102257323,-0.008877585516890527,-0.001412316700805656,0.006900566608309955,0.0,1.0,rs7860034,0.09049709136833324
CTA-445C9.14,1,5.0e-08,201.08374416,False,Wald Ratio,0.007275123269318088,0.0026962173369908683,0.0019905372888159864,0.012559709249820191,0.006970081254088711,0.0,1.0,rs134144,0.09121947260032066
MFSD3,2,5.0e-08,86.699883205,False,IVW,-0.008775209515052217,0.0032522554395387473,-0.015149630176548162,-0.0024007888535562726,0.006971722414567338,0.009473189238051813,0.9224640863907899,rs72697666,0.09121947260032066
WDR27,1,5.0e-08,136.03489956,False,Wald Ratio,0.01014806675751929,0.0037610882000587717,0.002776333885404097,0.017519799629634483,0.006972119054068804,0.0,1.0,rs9396976,0.09121947260032066
ABCF2,1,5.0e-08,1050.667396,False,Wald Ratio,0.003726401626062,0.0013815670850775318,0.0010185301393100376,0.006434273112813962,0.006991934890737461,0.0,1.0,rs2252694,0.09140675857159218
RP11-408H1.3,1,5.0e-08,409.65355200999994,False,Wald Ratio,0.0021283294785399876,0.0007896346490766711,0.0005806455663497122,0.003676013390730263,0.007031800912822073,0.0,1.0,rs234041,0.09185566349642418
ZNF793,3,5.0e-08,373.6998259300001,False,IVW,-0.003572667539602172,0.0013256830020927928,-0.0061710062237040455,-0.0009743288555002982,0.007039630433473443,0.24872866930734197,0.8830580536170485,rs2291004,0.09186402786249412
SEC24B-AS1,1,5.0e-08,64.74938089,False,Wald Ratio,-0.007523013350500664,0.002791697866487544,-0.01299474116881625,-0.002051285532185078,0.007043498525326042,0.0,1.0,rs77326245,0.09186402786249412
FAM69B,1,5.0e-08,1450.90904464,False,Wald Ratio,0.0028102983192543163,0.0010430184812282685,0.0007659820960469101,0.004854614542461722,0.007051764876177202,0.0,1.0,rs968511,0.09189970602553757
IFT172,1,5.0e-08,70.13560009000001,False,Wald Ratio,-0.006565523129723576,0.0024375150832005245,-0.011343052692796604,-0.0017879935666505475,0.007069951044417655,0.0,1.0,rs8179219,0.09202142578857543
